|V|	|E|	time	approx
20	160	0.063	7892
20	148	0.063	9450
20	144	0.058	11661
20	152	0.059	8868
20	157	0.068	7107
20	146	0.058	8086
20	161	0.064	8147
20	147	0.064	10561
20	155	0.059	9503
20	158	0.063	8414
20	152	0.105	8768
20	156	0.062	8543
20	154	0.061	6303
20	168	0.085	10132
20	154	0.09	8747
20	148	0.059	11283
20	142	0.061	6938
20	145	0.091	9187
20	152	0.059	12277
20	151	0.058	10413
20	154	0.092	8462
20	148	0.06	9785
20	157	0.091	10092
20	145	0.059	8762
20	160	0.062	8663
20	152	0.066	7684
20	154	0.078	7896
20	163	0.069	8759
20	152	0.072	9478
20	145	0.091	13694
20	154	0.066	11000
20	156	0.063	9069
20	154	0.061	9396
20	159	0.061	8587
20	154	0.113	9783
20	155	0.073	8866
20	151	0.064	7292
20	158	0.06	9442
20	153	0.083	10816
20	145	0.06	9306
20	149	0.057	9314
20	146	0.056	8674
20	145	0.055	9139
20	157	0.062	8537
20	141	0.069	9247
20	156	0.064	10955
20	151	0.061	8958
20	147	0.057	11872
20	159	0.06	9683
20	157	0.072	7946
20	153	0.059	9765
20	147	0.059	10593
20	151	0.06	7522
20	159	0.062	12716
20	151	0.058	10563
20	150	0.06	8823
20	146	0.057	12116
20	150	0.057	9239
20	164	0.062	11744
20	152	0.077	10280
20	154	0.061	10002
20	152	0.06	10598
20	158	0.059	10768
20	150	0.072	11665
20	158	0.063	9116
20	163	0.064	8431
20	142	0.056	7438
20	150	0.058	9672
20	143	0.057	8818
20	153	0.059	6653
20	154	0.061	8432
20	159	0.06	9346
20	149	0.092	8374
20	152	0.116	11658
20	150	0.082	11003
20	151	0.092	9204
20	152	0.085	8624
20	155	0.091	12190
20	151	0.092	9926
20	152	0.116	9890
20	141	0.088	8201
20	160	0.093	11091
20	155	0.082	9372
20	156	0.075	8426
20	151	0.086	7989
20	155	0.09	9080
20	151	0.103	7655
20	145	0.118	9066
20	148	0.065	8737
20	147	0.094	8866
20	149	0.071	9401
20	152	0.065	8812
20	155	0.069	9308
20	159	0.07	10585
20	159	0.07	9666
20	155	0.086	10171
20	159	0.126	8168
20	153	0.075	9079
20	158	0.087	8192
20	149	0.101	10211
20	154	0.082	9880
20	154	0.085	11339
20	154	0.167	10575
20	163	0.098	9934
20	149	0.093	10842
20	163	0.126	10249
20	156	0.102	10565
20	152	0.073	9632
20	142	0.063	10654
20	148	0.1	10003
20	156	0.112	9405
20	156	0.116	10583
20	152	0.083	8436
20	157	0.098	9733
20	147	0.082	11275
20	144	0.105	10168
20	157	0.067	8663
20	149	0.084	8932
20	148	0.092	10485
20	154	0.073	9665
20	160	0.068	8765
20	145	0.056	9362
20	157	0.064	7949
20	160	0.078	8528
20	149	0.061	9428
20	158	0.084	9993
20	147	0.087	6771
20	158	0.09	8783
20	151	0.088	11486
20	155	0.094	9327
20	149	0.129	9999
20	154	0.089	9024
20	157	0.091	8125
20	164	0.095	7550
20	147	0.088	11839
20	148	0.087	8211
20	149	0.088	7116
20	155	0.09	10058
20	160	0.093	7421
20	149	0.086	8529
20	162	0.131	7035
20	147	0.088	8438
20	150	0.087	12975
20	149	0.108	9236
20	149	0.087	8707
20	157	0.128	8580
20	144	0.085	9650
20	155	0.091	10026
20	142	0.084	7719
20	151	0.126	9958
20	156	0.109	9832
20	157	0.129	8851
20	154	0.109	10166
20	149	0.087	10086
20	148	0.087	7931
20	150	0.082	9996
20	163	0.064	7580
20	149	0.059	8790
20	161	0.063	10024
20	153	0.059	7710
20	150	0.058	7545
20	154	0.06	8141
20	153	0.058	7244
20	147	0.058	7486
20	154	0.1	7732
20	152	0.058	9898
20	150	0.06	9270
20	152	0.059	8708
20	161	0.06	10672
20	144	0.098	9312
20	144	0.056	10293
20	154	0.083	8538
20	150	0.06	10827
20	155	0.087	7709
20	149	0.061	9011
20	155	0.086	10731
20	151	0.104	10400
20	154	0.058	7692
20	147	0.057	8455
20	153	0.06	7213
20	141	0.055	9932
20	148	0.098	8834
20	154	0.062	11044
20	151	0.06	8887
20	153	0.058	8192
20	155	0.058	5802
20	151	0.06	8400
20	158	0.062	8815
20	152	0.096	11838
20	160	0.103	10367
20	153	0.062	8849
20	151	0.058	8298
20	158	0.101	6988
20	159	0.061	7201
20	149	0.077	10795
20	150	0.057	10458
20	159	0.059	9074
20	148	0.058	7895
20	147	0.057	6242
20	156	0.118	8198
20	155	0.103	8468
20	154	0.062	6714
20	149	0.064	8692
20	158	0.094	8595
20	152	0.063	10305
20	153	0.06	8449
20	164	0.114	9904
20	165	0.063	8666
20	145	0.065	8519
20	159	0.06	12191
20	151	0.061	7056
20	156	0.061	9912
20	153	0.101	9975
20	152	0.059	6256
20	157	0.104	9498
20	141	0.096	7561
20	148	0.059	9520
20	151	0.059	10718
20	135	0.054	10840
20	159	0.1	9651
20	138	0.06	8511
20	149	0.079	9179
20	147	0.099	8327
20	151	0.059	7411
20	150	0.085	10105
20	164	0.062	10618
20	151	0.06	9565
20	144	0.097	9008
20	159	0.061	7268
20	153	0.063	8933
20	161	0.062	9046
20	149	0.059	9490
20	155	0.063	8187
20	152	0.059	7809
20	159	0.06	10251
20	153	0.065	8605
20	155	0.06	8839
20	147	0.057	8986
20	156	0.085	10005
20	154	0.061	8121
20	151	0.06	9729
20	157	0.063	10328
20	156	0.064	9685
20	162	0.076	8643
20	147	0.062	6827
20	152	0.059	7674
20	156	0.088	6166
20	147	0.06	9797
20	161	0.065	10142
20	153	0.061	9715
20	148	0.059	7050
20	147	0.057	11295
20	152	0.061	7655
20	155	0.062	9930
20	155	0.06	9726
20	155	0.075	9799
20	158	0.083	9886
20	158	0.074	10535
20	137	0.06	10185
20	150	0.062	10643
20	154	0.063	7990
20	148	0.119	9039
20	151	0.109	5479
20	144	0.061	9701
20	159	0.064	9707
20	147	0.059	9056
20	152	0.059	10079
20	147	0.056	8335
20	150	0.059	9495
20	151	0.059	8923
20	146	0.057	10272
20	150	0.058	8433
20	152	0.058	8626
20	152	0.06	8898
20	148	0.056	9813
20	161	0.061	9251
20	145	0.056	8829
20	152	0.059	9461
20	153	0.078	9424
20	152	0.062	9488
20	154	0.06	9749
20	148	0.073	7873
20	148	0.06	8440
20	143	0.056	8981
20	161	0.062	10619
20	154	0.064	9709
20	162	0.073	7259
20	152	0.063	6646
20	140	0.07	7722
20	157	0.066	8505
20	157	0.069	9240
20	162	0.081	10935
20	148	0.074	10266
20	162	0.073	6616
20	145	0.061	10122
20	155	0.073	10547
20	160	0.066	9191
20	152	0.086	8681
20	148	0.061	8505
20	158	0.069	9575
20	153	0.061	9979
20	158	0.062	11671
20	154	0.102	9361
20	152	0.074	8485
20	151	0.074	9950
20	144	0.123	10029
20	138	0.071	9822
20	143	0.083	8862
20	161	0.126	7351
20	150	0.12	10967
20	148	0.1	10705
20	156	0.07	9642
20	150	0.066	8126
20	156	0.077	10298
20	155	0.131	11013
20	148	0.103	10914
20	161	0.088	10261
20	152	0.072	11232
20	148	0.059	8365
20	154	0.064	7000
20	160	0.075	10170
20	153	0.097	12312
20	157	0.06	9520
20	152	0.06	6480
20	158	0.104	9513
20	158	0.061	8809
20	153	0.08	9578
20	156	0.06	5645
20	144	0.056	10681
20	159	0.061	8650
20	146	0.08	7333
20	152	0.058	11823
20	143	0.077	10756
20	160	0.062	10053
20	149	0.077	8280
20	157	0.079	7188
20	156	0.064	10537
20	159	0.062	8528
20	155	0.088	8070
20	159	0.062	12287
20	156	0.074	10479
20	152	0.058	10100
20	150	0.059	8613
20	144	0.058	8932
20	156	0.06	8484
20	150	0.058	6862
20	151	0.058	11913
20	155	0.102	9549
20	159	0.09	10599
20	165	0.08	8601
20	153	0.08	8377
20	157	0.088	8458
20	161	0.088	12085
20	142	0.079	7244
20	156	0.059	9181
20	159	0.104	10019
20	158	0.059	8654
20	154	0.058	9984
20	161	0.059	10144
20	151	0.078	11031
20	156	0.062	8310
20	150	0.08	7397
20	150	0.057	9938
20	147	0.061	8061
20	151	0.098	8893
20	150	0.057	8610
20	147	0.057	9104
20	152	0.077	11645
20	149	0.056	9363
20	157	0.082	9531
20	153	0.098	8237
20	146	0.057	9259
20	157	0.081	7520
20	153	0.059	9263
20	150	0.057	8674
20	152	0.1	10746
20	156	0.062	9625
20	149	0.076	7519
20	154	0.058	9173
20	156	0.075	9123
20	149	0.06	9364
20	137	0.058	7669
20	155	0.062	8376
20	158	0.061	9793
20	156	0.063	10655
20	147	0.107	10151
20	142	0.082	7844
20	158	0.069	7651
20	159	0.062	9713
20	154	0.084	8117
20	154	0.071	9321
20	141	0.099	8358
20	142	0.066	8062
20	150	0.066	9091
20	157	0.101	9531
20	153	0.06	11671
20	149	0.058	10514
20	152	0.093	8810
20	153	0.106	8194
20	153	0.076	9188
20	146	0.059	10526
20	157	0.062	8844
20	157	0.067	8619
20	153	0.06	8163
20	156	0.067	10121
20	146	0.086	6969
20	147	0.079	9668
20	154	0.062	7296
20	142	0.06	4727
20	152	0.066	9285
20	163	0.068	9251
20	149	0.06	9644
20	163	0.065	8282
20	148	0.059	7732
20	158	0.08	7824
20	145	0.056	10341
20	150	0.086	9459
20	144	0.057	9845
20	150	0.06	10578
20	163	0.09	8720
20	149	0.077	8289
20	149	0.058	9879
20	149	0.057	8483
20	152	0.076	9232
20	157	0.061	8757
20	152	0.079	10315
20	148	0.08	7871
20	159	0.059	11329
20	163	0.07	8018
20	148	0.057	10050
20	142	0.055	8930
20	160	0.062	7886
20	154	0.063	9444
20	143	0.06	7255
20	153	0.063	8670
20	151	0.061	9202
20	152	0.058	8147
20	160	0.062	10238
20	151	0.072	12491
20	154	0.06	10016
20	145	0.1	9154
20	144	0.057	7499
20	155	0.067	9962
20	149	0.061	6010
20	142	0.056	10943
20	157	0.061	9441
20	161	0.061	9198
20	143	0.056	7915
20	158	0.072	7118
20	158	0.062	8934
20	148	0.058	10039
20	165	0.064	9984
20	162	0.084	9433
20	148	0.058	7260
20	148	0.058	10154
20	159	0.06	9405
20	161	0.065	10605
20	148	0.057	9485
20	154	0.067	8563
20	154	0.059	10526
20	157	0.059	11812
20	146	0.072	9033
20	147	0.059	5863
20	148	0.067	8147
20	145	0.057	8776
20	151	0.099	9785
20	153	0.059	7379
20	168	0.064	9730
20	164	0.113	9787
20	144	0.057	9083
20	149	0.085	10852
20	156	0.075	7994
20	151	0.06	10855
20	151	0.058	9472
20	148	0.057	12335
20	152	0.06	7641
20	154	0.057	10029
20	155	0.058	10741
20	152	0.058	11071
20	151	0.078	10612
20	159	0.06	6993
20	149	0.057	11509
20	155	0.078	9297
20	162	0.089	9862
20	161	0.068	10611
20	165	0.08	8062
20	149	0.069	9459
20	152	0.08	10312
20	156	0.083	9750
20	147	0.063	6431
20	148	0.078	8580
20	157	0.079	8337
20	151	0.093	9947
20	154	0.082	9690
20	148	0.06	8740
20	149	0.079	6906
20	159	0.071	9768
20	151	0.078	7350
20	151	0.073	6282
20	146	0.067	9578
20	149	0.072	10110
20	155	0.079	5999
20	154	0.062	10013
20	154	0.077	9661
20	151	0.078	9995
20	161	0.082	9492
20	152	0.078	10832
20	150	0.088	9127
20	155	0.113	9307
20	161	0.096	10509
20	163	0.11	9604
20	155	0.086	9176
20	158	0.087	10600
20	154	0.083	8055
20	152	0.084	10916
20	164	0.088	9576
20	163	0.088	9957
20	159	0.088	9725
20	149	0.082	10493
20	153	0.059	9951
20	151	0.076	6983
20	153	0.081	10081
20	153	0.086	8466
20	143	0.083	9632
20	156	0.096	8558
20	147	0.081	9620
20	155	0.086	7884
20	147	0.078	7904
20	152	0.098	6796
20	157	0.088	10892
20	157	0.088	9781
20	155	0.093	10553
20	149	0.086	8683
20	158	0.09	7451
20	150	0.086	7532
20	153	0.088	9299
20	148	0.089	7775
20	155	0.089	9690
20	144	0.087	7834
20	151	0.087	11289
20	152	0.087	11818
20	146	0.083	10576
20	153	0.094	7941
20	153	0.087	8607
20	155	0.084	9899
20	160	0.089	7822
20	151	0.087	9112
20	155	0.108	9770
20	154	0.128	7924
20	149	0.089	9127
20	153	0.093	10038
20	157	0.089	11038
20	159	0.107	11454
20	154	0.113	9781
20	155	0.104	9568
20	153	0.125	9092
20	157	0.088	9773
20	145	0.084	12395
20	156	0.13	7172
20	150	0.089	8370
20	152	0.088	9302
20	153	0.119	10272
20	150	0.088	11106
20	152	0.091	7323
20	153	0.086	10361
20	145	0.086	9502
20	158	0.091	9396
20	153	0.088	10877
20	153	0.089	6619
20	153	0.088	9626
20	156	0.115	10096
20	157	0.13	8753
20	155	0.091	7344
20	152	0.086	8837
20	150	0.088	9502
20	154	0.091	8186
20	152	0.092	6073
20	161	0.117	8929
20	160	0.116	12432
20	152	0.117	8338
20	162	0.135	8277
20	158	0.108	7479
20	152	0.089	9192
20	146	0.085	7430
20	149	0.086	6348
20	154	0.09	8845
20	155	0.12	9149
20	147	0.086	7633
20	159	0.089	9353
20	152	0.119	12558
20	154	0.086	11276
20	164	0.092	9493
20	151	0.086	10571
20	155	0.09	9682
20	151	0.087	7706
20	154	0.089	11108
20	147	0.085	8345
20	146	0.085	9164
20	145	0.081	6452
20	150	0.092	9499
20	158	0.09	11169
20	154	0.089	8317
20	151	0.087	7346
20	147	0.086	7839
20	144	0.085	9065
20	155	0.086	9768
20	150	0.088	9191
20	153	0.089	10089
20	151	0.086	8867
20	145	0.084	9148
20	151	0.086	8609
20	153	0.087	8901
20	149	0.083	7715
20	149	0.129	12960
20	147	0.124	9874
20	152	0.134	8935
20	156	0.117	8100
20	146	0.083	7691
20	159	0.089	9918
20	153	0.125	11504
20	165	0.14	11343
20	149	0.089	9287
20	150	0.087	6453
20	156	0.087	7657
20	164	0.093	8077
20	151	0.087	11084
20	158	0.093	9244
20	147	0.081	9514
20	157	0.064	7681
20	151	0.081	7425
20	155	0.115	9851
20	148	0.059	8666
20	152	0.063	8900
20	151	0.062	9184
20	158	0.064	12165
20	148	0.12	8867
20	157	0.074	8058
20	144	0.078	7629
20	150	0.081	6261
20	146	0.064	8326
20	145	0.08	9281
20	163	0.088	9974
20	140	0.078	11043
20	157	0.106	7689
20	141	0.06	9767
20	151	0.06	9245
20	149	0.06	10221
20	149	0.058	7318
20	156	0.06	9377
20	151	0.057	11197
20	157	0.062	9338
20	155	0.061	8258
20	155	0.06	9347
20	150	0.06	8437
20	147	0.062	8291
20	152	0.063	9675
20	163	0.123	11005
20	152	0.1	11247
20	151	0.096	10901
20	161	0.098	6965
20	157	0.119	8278
20	152	0.12	8619
20	143	0.095	11756
20	156	0.082	10503
20	162	0.081	8364
20	160	0.085	8988
20	154	0.086	7424
20	154	0.104	7414
20	147	0.078	9503
20	153	0.08	10038
20	155	0.077	8512
20	150	0.101	9597
20	157	0.099	9581
20	164	0.076	9636
20	147	0.071	9851
20	153	0.102	8598
20	154	0.1	8884
20	145	0.067	7458
20	151	0.11	9394
20	149	0.1	7998
20	153	0.083	10788
20	150	0.075	8587
20	153	0.077	8887
20	157	0.087	11038
20	155	0.108	11523
20	156	0.132	9276
20	158	0.109	8255
20	153	0.082	9560
20	154	0.081	9348
20	149	0.068	7271
20	155	0.08	7087
20	159	0.112	9805
20	158	0.132	10078
20	160	0.106	9365
20	141	0.097	11113
20	155	0.081	10252
20	154	0.101	8875
20	156	0.083	7157
20	157	0.063	10013
20	161	0.123	9396
20	161	0.064	10359
20	144	0.106	9004
20	146	0.06	9542
20	151	0.087	9403
20	150	0.06	9324
20	143	0.068	9321
20	149	0.062	9310
20	161	0.104	10814
20	163	0.109	9166
20	151	0.079	8429
20	156	0.059	9342
20	150	0.085	11313
20	141	0.058	10247
20	153	0.059	9785
20	153	0.058	10637
20	159	0.062	11246
20	157	0.061	6342
20	165	0.062	9416
20	149	0.058	6738
20	159	0.081	9058
20	159	0.062	8517
20	141	0.055	9638
20	156	0.059	6713
20	154	0.058	7605
20	152	0.059	7760
20	150	0.058	11424
20	155	0.06	8810
20	164	0.061	8237
20	143	0.055	6782
20	140	0.077	10126
20	150	0.059	10231
20	151	0.063	7068
20	151	0.061	8964
20	139	0.058	7184
20	155	0.068	10401
20	151	0.062	7346
20	150	0.06	8451
20	153	0.061	9298
20	145	0.058	8418
20	152	0.06	9324
20	155	0.061	9046
20	149	0.089	10465
20	149	0.076	8389
20	142	0.088	7455
20	154	0.087	9609
20	148	0.089	8336
20	159	0.064	7842
20	160	0.069	8311
20	155	0.075	10626
20	152	0.062	8752
20	150	0.061	10701
20	154	0.058	11801
20	153	0.096	7603
20	145	0.058	9512
20	148	0.093	9460
20	147	0.06	7956
20	142	0.056	11382
20	159	0.098	9367
20	156	0.058	9437
20	147	0.056	9643
20	151	0.06	6549
20	147	0.056	9257
20	152	0.097	9078
20	156	0.062	9496
20	146	0.057	8598
20	148	0.071	10730
20	153	0.059	10049
20	144	0.098	9924
20	156	0.058	8803
20	144	0.057	10553
20	155	0.061	11047
20	153	0.059	8447
20	154	0.061	6269
20	147	0.058	8237
20	156	0.063	10147
20	154	0.063	7782
20	149	0.065	8593
20	147	0.078	8700
20	152	0.058	9457
20	157	0.059	8662
20	149	0.06	9426
20	153	0.059	8338
20	161	0.061	10026
20	148	0.059	9776
20	149	0.078	8614
20	149	0.06	10820
20	144	0.057	10332
20	153	0.063	9436
20	150	0.059	8909
20	141	0.058	8802
20	150	0.059	6506
20	154	0.06	7474
20	157	0.115	8081
20	155	0.106	9782
20	158	0.061	9818
20	148	0.059	8792
20	158	0.101	8931
20	149	0.057	9827
20	157	0.06	9972
20	150	0.06	10436
20	151	0.059	8451
20	147	0.057	9820
20	155	0.061	9991
20	154	0.083	7246
20	149	0.058	10426
20	159	0.061	8451
20	161	0.063	8537
20	150	0.058	7477
20	157	0.06	9318
20	146	0.057	9611
20	146	0.055	7715
20	154	0.081	9161
20	155	0.062	7992
20	150	0.058	8945
20	147	0.065	9161
20	145	0.057	9281
20	149	0.076	12201
20	155	0.064	11020
20	146	0.058	8646
20	148	0.06	8442
20	139	0.056	10978
20	153	0.061	7373
20	158	0.064	10686
20	160	0.063	12306
20	155	0.062	9887
20	154	0.058	8276
20	159	0.061	8868
20	154	0.063	11956
20	148	0.056	9292
20	142	0.055	10601
20	151	0.059	8462
20	150	0.065	8581
20	154	0.068	12042
20	154	0.063	8181
20	153	0.067	8389
20	142	0.073	8905
20	150	0.059	8389
20	153	0.06	9139
20	160	0.083	8160
20	144	0.056	8464
20	161	0.104	9040
20	144	0.109	7988
20	142	0.079	10350
20	149	0.073	10897
20	152	0.102	10662
20	148	0.06	9719
20	146	0.068	4604
20	150	0.06	9534
20	151	0.081	8156
20	148	0.1	9274
20	149	0.06	10175
20	146	0.099	9552
20	163	0.091	7345
20	151	0.089	11777
20	158	0.111	11496
20	144	0.087	11268
20	148	0.089	8964
20	156	0.091	11665
20	152	0.089	9556
20	144	0.124	7958
20	149	0.128	8364
20	149	0.131	8573
20	164	0.135	8512
20	156	0.09	7380
20	149	0.088	12255
20	160	0.091	11047
20	159	0.101	9436
20	153	0.079	11808
20	144	0.059	7394
20	149	0.061	9480
20	153	0.104	9610
20	153	0.059	10781
20	151	0.058	9013
20	155	0.104	8620
20	146	0.056	7439
20	153	0.057	10949
20	159	0.06	9843
20	151	0.057	6750
20	144	0.057	9990
20	155	0.059	10341
20	153	0.059	8874
20	152	0.058	9931
20	157	0.066	5325
20	145	0.121	7235
20	144	0.061	7731
20	153	0.08	8416
20	153	0.059	9212
20	153	0.079	10001
20	148	0.077	9314
20	155	0.073	10799
20	147	0.067	7337
20	154	0.064	9954
20	160	0.066	9003
20	153	0.128	6512
20	151	0.066	9418
20	148	0.089	7109
20	152	0.074	7650
20	151	0.084	9002
20	157	0.086	8225
20	156	0.079	8882
20	154	0.121	9751
20	147	0.086	8292
20	157	0.078	8465
20	149	0.112	7518
20	153	0.063	9119
20	147	0.061	10208
20	154	0.059	10203
20	152	0.058	7510
20	155	0.06	9638
20	157	0.065	5793
20	151	0.059	9145
20	153	0.06	8435
20	162	0.105	10166
20	143	0.07	8069
20	162	0.063	7678
20	160	0.061	10329
20	152	0.058	7303
20	152	0.06	8645
20	151	0.058	9450
20	155	0.06	8118
20	167	0.085	10048
20	155	0.059	8840
20	148	0.057	11114
20	149	0.088	8891
20	157	0.064	7319
20	150	0.059	10327
20	152	0.059	9613
20	150	0.067	9568
20	151	0.126	11193
20	152	0.069	9499
20	155	0.081	13021
20	148	0.058	8473
20	154	0.065	8593
20	157	0.091	8734
20	155	0.078	8575
20	152	0.106	11222
20	164	0.088	9558
20	150	0.087	7305
20	149	0.1	11368
20	151	0.069	9371
20	151	0.067	8398
20	155	0.079	7844
20	153	0.102	8800
20	153	0.106	5585
20	156	0.063	9372
20	157	0.067	7047
20	156	0.085	7579
20	164	0.099	8328
20	158	0.08	7655
20	145	0.127	8885
20	158	0.083	8894
20	152	0.074	12521
20	146	0.074	9674
20	157	0.106	10750
20	157	0.089	10225
20	151	0.116	8815
20	156	0.11	10516
20	154	0.069	9414
20	147	0.128	10961
20	156	0.129	10960
20	150	0.128	8855
20	154	0.107	8128
20	152	0.088	11928
20	150	0.088	8751
20	156	0.085	12262
20	148	0.061	7843
20	154	0.08	7544
20	143	0.076	9033
20	151	0.072	8915
20	144	0.058	10164
20	145	0.056	9787
20	151	0.058	10193
20	152	0.061	7918
20	157	0.078	11053
20	154	0.06	9460
20	149	0.063	10985
20	157	0.059	8274
20	136	0.053	9618
20	146	0.083	9260
20	152	0.061	8529
20	151	0.058	8583
20	162	0.061	7421
20	151	0.061	10028
20	166	0.062	12204
20	154	0.101	8201
20	153	0.064	9596
20	161	0.061	10567
20	155	0.07	6478
20	158	0.068	9532
20	149	0.058	8955
20	154	0.06	7845
20	146	0.058	10366
20	153	0.072	9147
20	146	0.061	9933
20	160	0.066	7602
20	150	0.062	8448
20	158	0.06	9282
20	148	0.057	8486
20	155	0.063	7742
20	162	0.061	8704
20	156	0.061	8516
20	145	0.056	9844
20	154	0.06	9375
20	157	0.059	7319
20	150	0.061	11203
20	150	0.057	8210
20	146	0.057	11772
20	156	0.063	9057
20	143	0.065	9118
20	159	0.064	11194
20	163	0.061	13178
20	158	0.06	9484
20	151	0.058	9820
20	156	0.059	9216
20	160	0.062	8729
20	153	0.06	9001
20	161	0.06	8747
20	148	0.057	10083
20	144	0.056	8059
20	141	0.067	11036
20	164	0.072	7076
20	149	0.084	9326
20	153	0.083	10729
20	163	0.062	10467
20	145	0.057	7002
20	153	0.061	8472
20	157	0.06	8952
20	151	0.058	11705
20	159	0.059	9588
20	157	0.063	6142
20	149	0.06	8538
20	155	0.061	8562
20	152	0.09	8952
20	150	0.095	11570
20	149	0.102	8868
20	161	0.092	9506
20	140	0.086	12363
20	149	0.112	7751
20	142	0.068	8021
20	137	0.056	8919
20	159	0.081	9331
20	153	0.085	10876
20	157	0.078	10864
20	149	0.084	8508
20	155	0.063	8907
20	154	0.06	9161
20	143	0.061	8331
20	160	0.06	10682
20	142	0.06	6703
20	149	0.061	8225
20	156	0.064	10991
20	150	0.101	10335
20	149	0.066	7620
20	149	0.102	9703
20	152	0.083	9518
20	150	0.128	8098
20	148	0.054	8139
20	147	0.056	13147
20	148	0.05	7843
20	156	0.064	8484
20	151	0.082	10333
20	151	0.069	12381
20	156	0.077	10762
20	160	0.069	7551
20	130	0.059	8799
20	158	0.055	8714
20	145	0.048	8962
20	153	0.048	8768
20	139	0.043	9935
20	153	0.066	9064
20	166	0.07	10067
20	159	0.048	9601
20	160	0.049	8710
20	142	0.047	7038
20	150	0.065	9856
20	156	0.051	8744
20	164	0.05	8937
20	155	0.088	9753
20	151	0.047	9720
20	159	0.048	9315
20	156	0.091	10797
20	158	0.05	10041
20	154	0.048	9100
20	148	0.084	9075
20	136	0.048	13189
20	158	0.066	11850
20	151	0.049	10760
20	144	0.084	8526
20	149	0.049	9273
20	145	0.069	9440
20	156	0.065	10312
20	154	0.051	9257
20	151	0.063	10500
20	146	0.049	8371
20	160	0.082	9070
20	151	0.071	9045
20	152	0.046	8240
20	152	0.05	7944
20	149	0.046	8503
20	162	0.071	8962
20	146	0.045	9675
20	155	0.047	9334
20	162	0.051	11806
20	154	0.048	12339
20	145	0.068	7042
20	158	0.069	9574
20	153	0.05	5663
20	152	0.047	9838
20	152	0.072	8980
20	152	0.047	8817
20	150	0.045	10237
20	157	0.047	7576
20	154	0.048	9392
20	156	0.067	9396
20	149	0.073	9196
20	134	0.043	11192
20	157	0.047	9622
20	152	0.102	8353
20	154	0.05	12036
20	149	0.046	8511
20	152	0.046	10137
20	155	0.062	8636
20	150	0.072	10842
20	150	0.048	9973
20	157	0.051	8272
20	147	0.046	8213
20	140	0.075	10627
20	157	0.049	8736
20	151	0.056	9058
20	156	0.069	9215
20	153	0.049	9746
20	154	0.047	10226
20	143	0.067	10467
20	154	0.047	8948
20	149	0.046	10510
20	146	0.067	8380
20	155	0.048	8928
20	154	0.046	9842
20	155	0.089	8873
20	160	0.048	9127
20	153	0.048	7818
20	154	0.049	9512
20	145	0.061	8157
20	162	0.049	9781
20	157	0.05	9991
20	150	0.047	7951
20	161	0.067	9981
20	155	0.047	8570
20	154	0.048	9439
20	148	0.047	6962
20	158	0.049	11602
20	154	0.047	8778
20	151	0.047	7721
20	159	0.094	7783
20	147	0.045	7550
20	160	0.047	11028
20	152	0.062	10533
20	152	0.048	5966
20	155	0.055	7301
20	151	0.05	10436
20	158	0.104	9905
20	156	0.06	7707
20	153	0.066	9730
20	158	0.129	10560
20	155	0.054	9831
20	149	0.054	8614
20	154	0.094	6967
20	154	0.084	9848
20	148	0.049	8814
20	150	0.067	11683
20	142	0.093	9497
20	153	0.069	8499
20	156	0.076	10600
20	147	0.085	8425
20	156	0.084	7615
20	149	0.067	10348
20	152	0.047	10278
20	150	0.051	7719
20	138	0.066	9831
20	155	0.065	9229
20	152	0.049	9781
20	155	0.05	8963
20	147	0.068	8643
20	153	0.049	8309
20	150	0.046	9152
20	144	0.048	9100
20	151	0.083	9095
20	147	0.048	7983
