|V|	|E|	time	approx	optimal
10	28	0.03	4782	3200
10	31	0.032	2753	2268
10	28	0.028	3259	2485
10	23	0.021	3724	2722
10	19	0.025	2230	2151
10	15	0.02	2665	2442
10	21	0.038	2776	1881
10	23	0.028	4173	3762
10	27	0.022	3936	2876
10	25	0.028	5444	4120
10	20	0.028	4090	2338
10	26	0.024	3949	3209
10	25	0.031	2574	1713
10	26	0.03	4070	2662
10	24	0.021	2265	1725
10	21	0.026	5099	3172
10	20	0.025	4503	2963
10	25	0.03	4943	3121
10	25	0.025	4724	3180
10	22	0.062	3123	2117
10	22	0.032	4747	3016
10	17	0.026	2701	1666
10	20	0.026	2685	2064
10	25	0.022	2982	2607
10	21	0.04	4645	3144
10	22	0.022	4607	3016
10	25	0.027	5575	3848
10	25	0.022	3670	2566
10	18	0.021	3369	2437
10	24	0.03	5203	3685
10	22	0.021	3509	3069
10	26	0.037	3872	2308
10	21	0.02	1914	1914
10	26	0.033	3713	2804
10	21	0.029	3043	1965
10	22	0.019	3705	3208
10	16	0.038	3746	3382
10	18	0.022	2339	1854
10	26	0.021	3232	2427
10	23	0.025	3766	2468
10	24	0.043	4738	4057
10	17	0.024	3827	2293
10	23	0.029	3068	2209
10	22	0.048	5301	3278
10	22	0.025	2731	1835
10	29	0.031	2341	2328
10	21	0.019	1681	1580
10	18	0.064	3549	2649
10	24	0.026	2394	2306
10	23	0.047	3943	3005
10	16	0.048	3591	3070
10	26	0.032	3974	2766
10	23	0.02	3262	2766
10	20	0.03	1833	1449
10	18	0.028	3852	2743
10	23	0.019	5026	3855
10	22	0.064	5022	3254
10	18	0.044	5191	2803
10	22	0.026	3733	3268
10	25	0.02	3379	2930
10	22	0.026	3780	2453
10	18	0.02	2122	1965
10	20	0.019	2447	2140
10	19	0.032	3108	2623
10	26	0.023	3772	2756
10	19	0.026	1439	1268
10	21	0.026	2337	2337
10	22	0.021	3124	1824
10	20	0.026	3756	2880
10	25	0.022	4377	3237
10	22	0.022	4019	2903
10	23	0.027	4659	3335
10	19	0.02	3678	2725
10	22	0.028	2896	2372
10	20	0.031	3640	2995
10	21	0.02	945	945
10	24	0.021	3411	2972
10	25	0.029	3000	2628
10	23	0.045	2852	2679
10	21	0.032	1284	1284
10	26	0.032	4735	3331
10	26	0.03	2849	1849
10	22	0.027	3317	2621
10	20	0.043	3762	3426
10	15	0.018	3530	2156
10	18	0.019	4068	3369
10	23	0.027	4480	3002
10	26	0.042	4416	2558
10	23	0.03	2295	2054
10	21	0.025	5256	2890
10	25	0.021	5579	4417
10	25	0.028	4325	3756
10	29	0.027	3949	2576
10	18	0.026	3273	2871
10	22	0.02	4841	4129
10	22	0.02	5489	3771
10	22	0.027	2286	2286
10	21	0.031	2971	2298
10	19	0.028	4395	3113
10	27	0.029	3088	2408
10	21	0.052	3149	2234
10	16	0.024	4249	2747
10	22	0.053	3532	2808
10	24	0.033	4206	3377
10	20	0.025	3438	2179
10	24	0.05	4179	3564
10	20	0.02	2310	1632
10	25	0.028	1853	1653
10	22	0.031	3020	2088
10	24	0.039	2863	2017
10	21	0.019	3608	2943
10	23	0.019	2828	2400
10	27	0.023	3598	2932
10	20	0.024	2566	1911
10	19	0.027	3095	2793
10	17	0.02	1790	1790
10	25	0.044	3631	2839
10	22	0.028	5466	3497
10	19	0.025	3459	2789
10	30	0.027	4573	4073
10	24	0.028	2587	1412
10	26	0.022	3937	3034
10	23	0.021	2157	2116
10	23	0.022	4723	3214
10	22	0.021	5791	3193
10	18	0.063	4135	3138
10	18	0.027	4222	3187
10	20	0.027	3333	2891
10	19	0.018	4261	3888
10	27	0.032	5196	3417
10	24	0.03	2378	2289
10	23	0.028	3104	2476
10	24	0.028	3933	3134
10	23	0.024	5318	3113
10	24	0.02	4250	3342
10	20	0.032	2104	1244
10	16	0.025	2773	1987
10	21	0.028	2187	1783
10	19	0.027	5443	3611
10	20	0.026	1699	1699
10	18	0.064	2992	1970
10	23	0.019	3218	2296
10	15	0.022	2506	1521
10	25	0.021	3203	2259
10	21	0.024	4948	3688
10	25	0.03	4490	3373
10	20	0.026	4166	3662
10	23	0.024	5048	3697
10	23	0.027	4146	2935
10	24	0.025	4335	3469
10	24	0.02	4675	3308
10	24	0.032	3071	2260
10	27	0.028	4671	3561
10	24	0.019	2684	2529
10	20	0.043	3174	2404
10	27	0.032	2304	2294
10	21	0.032	4254	2539
10	25	0.033	5167	2849
10	20	0.022	6464	3710
10	24	0.025	3513	3295
10	23	0.026	2943	2935
10	21	0.028	4136	2789
10	23	0.029	2675	2025
10	23	0.022	4227	3108
10	23	0.022	4616	3060
10	23	0.037	3934	2660
10	18	0.028	3044	1651
10	25	0.025	3224	2059
10	15	0.017	1445	1197
10	20	0.019	3963	3086
10	21	0.028	2485	2106
10	22	0.024	4571	3289
10	26	0.03	3913	2442
10	26	0.042	3631	2442
10	24	0.022	4371	2797
10	24	0.023	3224	2535
10	24	0.044	3171	3171
10	21	0.022	5823	3838
10	30	0.05	5627	4155
10	22	0.02	3438	2796
10	19	0.027	4625	3733
10	25	0.033	4645	3273
10	19	0.018	1981	1381
10	22	0.027	3203	2698
10	22	0.029	3587	2762
10	19	0.026	1239	1239
10	22	0.027	2107	2107
10	25	0.033	5014	4092
10	21	0.019	2550	2156
10	21	0.028	5281	3671
10	21	0.028	2605	2038
10	23	0.026	5070	3376
10	22	0.037	4166	2757
10	15	0.026	2293	1680
10	21	0.026	5179	3704
10	18	0.027	2167	1581
10	21	0.02	4120	3009
10	19	0.028	1484	1484
10	19	0.024	3140	2671
10	22	0.025	3907	3676
10	25	0.025	2077	2077
10	22	0.035	3118	2208
10	24	0.03	4621	3246
10	23	0.026	3899	2898
10	21	0.029	4457	3709
10	25	0.031	5391	3682
10	21	0.035	1745	1745
10	23	0.041	4095	2462
10	31	0.024	4586	3364
10	28	0.044	4284	2724
10	25	0.021	3908	3058
10	28	0.035	5248	3492
10	18	0.019	2627	1670
10	21	0.022	1692	1692
10	22	0.032	4596	2940
10	24	0.02	3076	2215
10	22	0.028	5268	3326
10	30	0.032	2780	2205
10	15	0.042	2634	2634
10	26	0.032	3260	1671
10	21	0.031	4307	2925
10	23	0.03	4300	2599
10	21	0.022	3991	2791
10	28	0.022	3107	3107
10	25	0.026	3173	3173
10	22	0.022	3875	2676
10	26	0.022	3285	1934
10	19	0.092	4405	2680
10	22	0.02	2320	1832
10	26	0.021	3697	3301
10	23	0.024	2790	2346
10	22	0.021	3379	2063
10	20	0.026	2937	2635
10	26	0.027	4372	3741
10	17	0.026	1771	1771
10	24	0.022	2719	2596
10	21	0.035	4248	2871
10	25	0.031	3465	2808
10	16	0.024	4147	3045
10	23	0.023	2996	2367
10	22	0.02	2232	1711
10	21	0.027	4776	2930
10	24	0.053	4210	3494
10	24	0.042	3720	2911
10	23	0.019	3358	3293
10	24	0.022	3251	2787
10	24	0.026	3263	2068
10	24	0.029	3263	2982
10	27	0.03	4398	3303
10	28	0.03	2915	2777
10	21	0.046	3935	2097
10	23	0.026	3879	3508
10	23	0.028	3810	2602
10	21	0.027	2966	2860
10	19	0.024	3617	2406
10	20	0.036	3289	2123
10	24	0.027	2815	2218
10	24	0.02	3266	2381
10	22	0.027	2973	2024
10	20	0.052	4377	2541
10	24	0.03	3779	2281
10	23	0.036	3171	2217
10	22	0.028	3801	2664
10	24	0.034	3902	2697
10	21	0.029	4574	2792
10	25	0.03	3677	3677
10	23	0.02	3673	2719
10	22	0.028	3246	2444
10	21	0.02	4382	2833
10	25	0.021	3575	2198
10	20	0.04	3663	2714
10	23	0.022	3624	3067
10	18	0.048	3947	2103
10	26	0.022	4193	2884
10	25	0.025	3801	3044
10	22	0.024	2836	2131
10	23	0.022	3515	2750
10	24	0.048	5215	3992
10	20	0.018	3349	2362
10	18	0.024	2070	1298
10	23	0.026	3899	2997
10	18	0.044	2153	2131
10	23	0.027	4170	3773
10	18	0.045	3033	1799
10	22	0.032	2754	1911
10	22	0.027	4208	3592
10	22	0.024	4463	3500
10	25	0.029	3055	2380
10	22	0.027	2494	1806
10	23	0.022	3859	2476
10	23	0.021	4288	2804
10	17	0.025	2821	2346
10	23	0.019	2930	2887
10	18	0.036	2914	2306
10	22	0.034	3726	3041
10	23	0.028	2308	2058
10	19	0.02	3267	1898
10	23	0.026	3519	2116
10	18	0.021	3125	1896
10	21	0.025	4311	3031
10	27	0.039	3215	3056
10	23	0.027	2838	2295
10	25	0.022	3231	2598
10	23	0.027	2570	2570
10	20	0.02	3677	2768
10	22	0.02	3783	2716
10	26	0.02	2105	2105
10	19	0.019	4302	3192
10	27	0.022	2155	2155
10	21	0.026	4877	3434
10	22	0.029	3115	2217
10	26	0.031	3690	2577
10	22	0.034	2085	1969
10	28	0.031	4781	3507
10	21	0.027	4962	3917
10	26	0.028	2765	1996
10	23	0.036	4946	3244
10	20	0.029	3614	2028
10	20	0.02	1012	944
10	22	0.02	4624	3089
10	24	0.021	5207	3987
10	29	0.027	3325	2985
10	24	0.025	3097	2878
10	25	0.044	5025	4329
10	18	0.019	2555	2275
10	25	0.03	2379	1984
10	25	0.022	2872	2826
10	23	0.028	1613	1613
10	24	0.03	4676	3300
10	20	0.056	3023	2014
10	25	0.022	4285	2668
10	22	0.025	2284	2284
10	20	0.02	2365	1905
10	18	0.036	1158	1158
10	20	0.021	2800	2420
10	19	0.018	2573	2573
10	23	0.021	3994	3301
10	21	0.024	2711	1992
10	20	0.023	3332	2637
10	19	0.019	3430	2342
10	29	0.029	5384	3503
10	24	0.028	2719	1832
10	30	0.024	3990	3138
10	27	0.036	4831	2914
10	26	0.034	3884	2923
10	21	0.025	3162	2619
10	25	0.026	2995	2787
10	18	0.026	2731	1800
10	25	0.036	3773	3057
10	26	0.021	4968	4244
10	27	0.021	3732	2967
10	27	0.044	2501	1866
10	29	0.055	3895	3851
10	24	0.047	1607	1607
10	23	0.025	2556	2078
10	22	0.045	5360	3697
10	21	0.02	2272	2008
10	24	0.029	4987	3077
10	26	0.026	3695	2111
10	25	0.021	3010	3010
10	21	0.026	4178	2586
10	23	0.028	6030	4629
10	26	0.021	3581	3010
10	24	0.028	3898	2765
10	18	0.033	3192	2563
10	24	0.02	4265	2977
10	14	0.018	3488	2127
10	23	0.027	3309	1747
10	20	0.018	2184	1842
10	21	0.026	3025	2680
10	20	0.031	3206	3176
10	26	0.021	5219	3822
10	24	0.048	3144	2368
10	19	0.026	5510	3697
10	26	0.026	4111	3784
10	22	0.02	4207	2814
10	24	0.027	2323	1876
10	22	0.025	4977	4168
10	23	0.021	2729	2383
10	26	0.024	2872	1828
10	23	0.026	4573	3096
10	25	0.021	3379	2082
10	21	0.02	3367	2487
10	17	0.023	3274	2691
10	25	0.026	4664	3417
10	25	0.027	3083	2428
10	24	0.022	4709	3662
10	22	0.019	2479	2479
10	25	0.03	3298	1988
10	19	0.032	2547	2226
10	24	0.029	2549	1696
10	12	0.016	3470	2304
10	19	0.018	3053	3053
10	22	0.027	3303	3056
10	21	0.048	3031	2768
10	23	0.02	3970	3196
10	20	0.019	3100	1961
10	25	0.029	3231	2446
10	21	0.02	2457	2192
10	29	0.032	4305	3003
10	24	0.02	4136	3444
10	27	0.043	4196	2951
10	18	0.027	2702	2201
10	24	0.033	2857	2022
10	21	0.023	4094	3110
10	23	0.029	3521	2203
10	23	0.02	2453	1484
10	25	0.029	3728	2922
10	21	0.038	4084	3055
10	18	0.023	1826	1673
10	21	0.019	3568	2901
10	23	0.031	5374	4784
10	22	0.026	4792	3663
10	26	0.04	4408	3032
10	27	0.028	3985	2938
10	20	0.02	3823	2273
10	25	0.05	4030	3349
10	31	0.035	5046	4245
10	15	0.018	3568	2319
10	27	0.028	4838	4042
10	22	0.021	3927	2375
10	22	0.028	3788	3347
10	16	0.019	1984	1054
10	22	0.021	3985	2556
10	27	0.022	4294	3461
10	20	0.019	2965	2320
10	21	0.02	2090	2090
10	22	0.02	2994	2172
10	21	0.019	1555	1555
10	20	0.019	3524	2748
10	20	0.021	3058	1878
10	27	0.024	2759	2296
10	28	0.022	4602	3354
10	26	0.021	3411	2660
10	30	0.022	2488	2001
10	22	0.027	3297	2473
10	25	0.027	5183	4046
10	24	0.02	3550	2570
10	25	0.033	5367	3553
10	20	0.018	2238	1826
10	27	0.046	3345	3064
10	26	0.04	4557	3596
10	28	0.052	5427	3505
10	22	0.024	2465	1782
10	24	0.026	2634	1791
10	17	0.054	4227	3329
10	21	0.028	2924	2682
10	22	0.038	4537	3548
10	17	0.018	2638	2638
10	22	0.026	4727	3228
10	23	0.023	3134	2144
10	22	0.026	3772	2826
10	22	0.021	1519	1519
10	29	0.079	4134	3717
10	25	0.04	4253	2970
10	18	0.02	3432	2466
10	23	0.029	3728	3034
10	20	0.02	5066	3648
10	21	0.026	3885	2890
10	23	0.029	3464	2580
10	25	0.02	4126	3236
10	25	0.021	4324	2884
10	23	0.027	2520	2185
10	24	0.027	4010	3515
10	24	0.026	5056	4274
10	17	0.028	5494	3612
10	26	0.028	3548	3548
10	18	0.02	4497	3195
10	23	0.02	2405	2037
10	25	0.02	3897	3731
10	28	0.023	5250	2791
10	19	0.027	4283	3026
10	31	0.04	4696	3936
10	20	0.027	4196	3076
10	20	0.03	3765	2251
10	25	0.021	3439	1867
10	18	0.027	3838	2550
10	24	0.022	5007	4062
10	21	0.022	5194	3367
10	21	0.03	5028	3269
10	22	0.034	2612	2426
10	26	0.049	2065	1815
10	25	0.029	5160	3992
10	16	0.018	4037	3040
10	23	0.025	4016	3307
10	20	0.027	2046	1656
10	20	0.041	4632	3809
10	26	0.047	3183	2459
10	23	0.02	4605	3762
10	27	0.027	3313	3023
10	24	0.045	2264	2169
10	18	0.055	1638	1397
10	22	0.027	4423	2429
10	32	0.027	4336	2886
10	18	0.018	2115	1488
10	23	0.028	3198	2910
10	18	0.033	2775	1773
10	22	0.02	4007	2672
10	22	0.031	3266	2199
10	15	0.024	3444	2495
10	23	0.034	4646	3689
10	21	0.021	4768	3230
10	19	0.018	5437	3524
10	24	0.02	2419	1470
10	21	0.026	2115	1833
10	20	0.019	562	562
10	28	0.028	3529	3179
10	19	0.047	3378	2170
10	22	0.027	1823	1812
10	25	0.022	3362	2616
10	23	0.021	2531	2159
10	28	0.028	2524	2107
10	20	0.025	4808	2963
10	20	0.021	3091	2272
10	20	0.028	4341	2784
10	18	0.018	1321	1321
10	21	0.027	3222	2569
10	27	0.033	6021	3805
10	19	0.022	3085	1770
10	23	0.019	4137	3155
10	22	0.029	4854	3261
10	21	0.022	2086	1978
10	22	0.027	4554	3516
10	31	0.031	3264	2616
10	17	0.018	1774	1622
10	21	0.02	3263	2158
10	19	0.02	2932	1766
10	20	0.022	4020	3334
10	25	0.02	1608	1608
10	22	0.019	4105	3403
10	22	0.057	4906	3208
10	26	0.023	3596	3596
10	22	0.049	4827	3937
10	23	0.03	2949	2436
10	27	0.032	4221	2613
10	26	0.022	4316	3424
10	20	0.021	3518	2048
10	25	0.02	3133	2856
10	21	0.041	3703	2781
10	23	0.028	3768	2863
10	22	0.03	3933	3139
10	21	0.027	3097	2600
10	22	0.027	1886	1886
10	23	0.023	3674	3008
10	23	0.032	3046	2146
10	21	0.021	3410	2290
10	25	0.021	5291	3594
10	20	0.019	1766	1766
10	22	0.025	5232	3569
10	25	0.027	3103	2097
10	21	0.025	2839	1917
10	24	0.027	3003	2485
10	13	0.022	4364	2758
10	22	0.026	2009	1160
10	28	0.032	4007	3060
10	20	0.018	4535	3481
10	23	0.02	2967	2101
10	18	0.026	1338	1101
10	23	0.019	1450	1450
10	26	0.021	4333	2682
10	24	0.02	4488	3682
10	29	0.032	4387	2911
10	23	0.03	4274	2950
10	25	0.021	2244	2134
10	22	0.029	3787	3001
10	22	0.02	3479	3479
10	21	0.044	1918	1712
10	21	0.018	4036	3161
10	13	0.016	2744	2129
10	16	0.023	2030	1817
10	22	0.041	3729	2819
10	20	0.021	3379	3379
10	18	0.025	2517	1652
10	19	0.021	3032	2492
10	28	0.049	5515	4423
10	22	0.019	1901	1901
10	22	0.028	5634	4177
10	24	0.021	5064	3744
10	25	0.022	3131	2393
10	23	0.026	3881	2553
10	19	0.025	2486	2289
10	19	0.043	2648	1373
10	27	0.021	4334	2822
10	21	0.019	2822	2190
10	25	0.029	3892	3102
10	18	0.019	2688	2386
10	13	0.02	2080	2080
10	25	0.037	5052	3562
10	22	0.031	2760	2360
10	23	0.019	4292	2427
10	26	0.036	1803	1497
10	25	0.024	2508	1781
10	19	0.019	3731	2978
10	23	0.035	5265	4036
10	17	0.024	2344	1944
10	23	0.021	3091	2272
10	21	0.026	3059	2146
10	24	0.027	3202	2374
10	22	0.062	3850	2258
10	18	0.025	3564	2577
10	24	0.026	4367	3689
10	25	0.029	4528	3363
10	20	0.018	1581	1581
10	23	0.028	4360	2338
10	25	0.03	3865	3756
10	13	0.036	2453	1737
10	15	0.022	2199	2075
10	25	0.04	3215	2052
10	16	0.017	1606	1490
10	17	0.038	3828	2005
10	22	0.02	1880	1880
10	21	0.046	2911	2303
10	22	0.02	3603	3466
10	21	0.026	2913	1879
10	23	0.034	4482	2860
10	25	0.023	5474	3588
10	25	0.03	1849	1849
10	23	0.028	5071	4062
10	24	0.026	3813	2920
10	20	0.025	5273	3725
10	23	0.029	3692	3030
10	17	0.02	3746	2470
10	22	0.028	4272	4082
10	20	0.025	2442	2360
10	27	0.022	4184	3813
10	22	0.025	4207	3515
10	23	0.046	3228	2457
10	22	0.022	5049	3047
10	23	0.021	3826	3577
10	18	0.027	3427	2138
10	21	0.037	2113	2113
10	31	0.024	2327	2327
10	25	0.043	4124	2838
10	19	0.02	2335	1940
10	18	0.025	3960	2643
10	23	0.04	4608	3503
10	27	0.038	4220	3440
10	27	0.032	3644	1986
10	27	0.029	4592	3197
10	26	0.021	2814	2218
10	20	0.027	3562	2320
10	23	0.022	2231	1360
10	19	0.026	2544	2544
10	21	0.034	3185	2252
10	22	0.035	3430	2299
10	22	0.029	2895	2319
10	17	0.018	1611	1427
10	25	0.022	2672	2443
10	23	0.029	1854	1636
10	25	0.041	1582	1582
10	20	0.02	4986	3838
10	21	0.028	3664	3017
10	24	0.038	2908	2252
10	25	0.021	3856	3192
10	17	0.042	6550	4297
10	23	0.025	3721	3263
10	22	0.028	2826	2494
10	20	0.023	2055	1549
10	19	0.018	4168	3296
10	23	0.039	4626	3411
10	26	0.021	3432	3280
10	16	0.04	2004	1950
10	24	0.026	2795	2352
10	28	0.033	6153	3726
10	27	0.021	3095	3095
10	28	0.028	5510	3180
10	25	0.026	4562	3451
10	24	0.022	2683	2045
10	19	0.041	3494	2548
10	22	0.025	5406	3156
10	21	0.023	2349	1748
10	27	0.022	1648	1346
10	21	0.021	5338	3881
10	21	0.026	2771	2328
10	24	0.023	3158	2287
10	26	0.021	3248	3248
10	27	0.058	2978	2220
10	29	0.043	3845	3229
10	24	0.033	3663	2370
10	23	0.032	5307	3966
10	22	0.031	2752	2253
10	18	0.029	1888	1418
10	15	0.021	2035	1221
10	15	0.023	3375	2778
10	24	0.024	3399	2462
10	21	0.019	3668	3060
10	21	0.04	4715	2798
10	28	0.023	3990	2561
10	22	0.02	2837	1863
10	19	0.055	2601	1681
10	27	0.022	4861	3245
10	24	0.021	2261	2261
10	24	0.029	3186	3179
10	20	0.02	3681	2311
10	24	0.021	3055	1753
10	17	0.025	3761	2779
10	21	0.026	3962	3275
10	25	0.035	3265	2585
10	19	0.019	4057	2501
10	20	0.024	3297	2412
10	18	0.027	3290	2260
10	20	0.024	4580	3733
10	23	0.027	2831	1846
10	21	0.03	4255	3977
10	21	0.028	2759	2328
10	24	0.033	4761	3397
10	28	0.03	1239	814
10	22	0.027	4298	2921
10	22	0.029	4135	3259
10	25	0.028	2851	1880
10	27	0.02	3138	2605
10	22	0.028	2350	1955
10	21	0.027	3368	2819
10	20	0.027	3564	2719
10	20	0.019	2598	2381
10	22	0.02	2473	2002
10	20	0.023	2960	2401
10	20	0.02	3273	2788
10	28	0.029	5514	3993
10	29	0.025	3023	1888
10	25	0.022	4561	3072
10	23	0.028	5706	4024
10	23	0.02	3307	3278
10	27	0.023	4397	3062
10	24	0.02	5448	4403
10	21	0.019	2576	1930
10	19	0.018	4686	2776
10	24	0.029	3643	2869
10	21	0.024	2560	2126
10	23	0.019	3926	3314
10	15	0.027	3636	2802
10	28	0.038	3333	2753
10	24	0.039	2423	1818
10	23	0.028	3940	2688
10	22	0.03	4817	3269
10	22	0.065	3825	3757
10	23	0.02	2705	2705
10	28	0.028	3905	3488
10	25	0.033	1955	1955
10	20	0.03	3676	2509
10	23	0.022	4295	2952
10	24	0.022	4912	3246
10	23	0.027	3207	2822
10	24	0.052	3428	2002
10	24	0.03	4469	3184
10	23	0.02	2669	2087
10	25	0.024	4670	2887
10	21	0.038	2129	1495
10	26	0.02	2149	2149
10	21	0.018	2405	2182
10	23	0.024	3954	3050
10	26	0.022	5604	3708
10	21	0.02	3834	3035
10	24	0.021	2680	2020
10	20	0.025	3129	2399
10	20	0.027	3763	3634
10	27	0.069	3994	3022
10	21	0.03	3700	2910
10	21	0.037	3002	2658
10	17	0.041	4742	2770
10	27	0.051	3414	2254
10	21	0.027	3574	1925
10	20	0.026	1481	1009
10	22	0.046	2036	1460
10	29	0.043	4163	3347
10	20	0.034	3060	2439
10	22	0.027	2525	1589
10	27	0.032	2390	1374
10	25	0.052	3557	2683
10	18	0.022	2296	2051
10	26	0.029	3798	2369
10	22	0.03	5001	3697
10	23	0.037	4298	2822
10	20	0.018	3853	2673
10	22	0.029	3000	2044
10	27	0.03	4029	3214
10	24	0.051	4716	3174
10	25	0.028	4435	2839
10	19	0.027	3628	2924
10	20	0.051	3487	2831
10	23	0.028	2744	1993
10	13	0.016	3160	2258
10	23	0.032	4579	3272
10	21	0.019	4144	3200
10	27	0.021	3215	3012
10	27	0.029	5184	3368
10	21	0.019	3358	2480
10	21	0.02	3176	2588
10	23	0.022	4648	3239
10	20	0.026	3570	2608
10	21	0.023	3064	2989
10	19	0.026	2682	1877
10	21	0.024	2248	1981
10	22	0.03	4451	3393
10	28	0.032	3924	2187
10	22	0.028	4458	2706
10	24	0.032	5080	3443
10	19	0.025	3313	2363
10	24	0.028	3945	2685
10	22	0.026	3810	2999
10	22	0.02	2465	1702
10	22	0.03	2435	1779
10	23	0.042	2252	1502
10	23	0.025	2000	1597
10	27	0.027	2216	2119
10	22	0.03	5358	3521
10	23	0.029	2716	1842
10	20	0.031	3499	2522
10	24	0.041	3181	2568
10	20	0.019	3851	2665
10	23	0.03	3262	2211
10	22	0.027	4684	3880
10	15	0.027	2892	2062
10	23	0.035	4472	2963
10	19	0.018	2512	2492
10	28	0.03	5231	4212
10	22	0.025	4428	3623
10	21	0.027	2986	2670
10	29	0.036	4157	3470
10	17	0.049	3607	3280
10	17	0.018	4407	3142
10	25	0.029	1969	1797
10	20	0.019	3541	2398
10	23	0.026	3859	2995
10	27	0.023	3950	3338
10	23	0.022	1072	1072
10	24	0.042	4096	2659
10	19	0.028	4038	2839
10	23	0.029	1781	1781
10	18	0.022	4189	3104
10	18	0.045	4732	3369
10	20	0.019	3686	3256
10	22	0.019	3426	2739
10	25	0.049	2425	1986
10	20	0.02	2203	2067
10	25	0.022	5205	3319
10	18	0.025	1159	1159
10	19	0.025	3983	2397
10	29	0.037	5352	3738
10	28	0.051	3403	2610
10	24	0.028	5503	3474
10	22	0.039	3096	2032
10	24	0.02	4974	3695
10	24	0.021	3048	2145
10	20	0.027	3555	2225
10	20	0.019	2108	1877
10	30	0.043	4277	3879
10	24	0.02	4826	3786
10	19	0.018	1938	1782
10	20	0.021	4692	3278
10	27	0.027	4084	2955
10	21	0.02	2647	1394
10	20	0.021	4595	2926
10	27	0.049	3407	3033
10	17	0.025	2066	1691
10	28	0.032	4713	3043
10	22	0.027	2798	1920
10	19	0.027	3471	3435
10	28	0.046	4749	3170
10	27	0.034	5545	3601
10	22	0.019	5238	4370
10	20	0.023	5009	3861
10	18	0.024	3556	2297
10	18	0.03	4353	3024
10	23	0.035	4113	2968
10	21	0.054	3423	2586
10	24	0.029	4285	2871
10	26	0.038	3043	1994
10	20	0.032	3015	2582
10	20	0.046	3607	2210
10	24	0.053	4697	2775
10	21	0.024	2598	2305
10	24	0.049	2788	2128
10	14	0.02	1671	1103
10	17	0.023	3647	2631
10	27	0.031	2772	2176
10	18	0.032	3328	2523
10	31	0.052	4407	3299
10	21	0.027	2999	2520
10	25	0.031	4718	3129
10	26	0.032	3634	2554
10	29	0.031	4008	3801
10	19	0.034	4079	2747
10	19	0.025	1724	1394
10	21	0.025	2921	2921
10	24	0.026	3723	3558
10	26	0.029	4522	2355
10	26	0.028	4615	4569
10	16	0.025	4157	3100
10	24	0.026	3202	2159
10	30	0.029	5387	3823
10	28	0.028	4093	3005
10	20	0.025	4246	2142
10	20	0.019	2172	1989
10	22	0.021	3433	2594
10	22	0.021	2720	1866
10	23	0.03	4610	2654
10	28	0.065	1988	1640
10	29	0.052	3095	2145
10	27	0.05	4347	3209
10	21	0.032	4056	3383
10	29	0.037	3738	2794
10	25	0.027	3969	3002
10	32	0.031	4072	3997
10	24	0.035	4608	3432
10	25	0.031	3093	2516
10	23	0.031	4145	2979
10	15	0.018	1646	1585
10	28	0.031	3289	2645
10	22	0.033	2852	2032
10	24	0.057	3000	2525
10	25	0.027	4588	3347
10	23	0.041	5725	4549
10	17	0.026	2846	2339
10	19	0.026	2664	1903
10	18	0.028	4346	2498
10	29	0.049	4182	3522
10	17	0.026	2876	1554
10	19	0.043	3709	2749
10	25	0.03	3176	2096
10	26	0.027	3468	3175
10	19	0.018	1169	1155
10	22	0.031	3081	2322
10	25	0.02	2860	2860
10	23	0.057	3347	2307
10	26	0.023	3512	2583
10	22	0.022	4307	2621
10	26	0.067	4544	2994
10	21	0.021	3997	2818
10	17	0.024	4110	2882
10	24	0.038	2181	1579
10	24	0.033	2368	1682
10	18	0.025	3267	2307
10	24	0.026	2258	1524
10	30	0.061	4098	2694
10	28	0.028	3542	2969
10	21	0.033	1968	1493
10	22	0.051	3256	2431
10	24	0.024	3866	2306
10	27	0.021	1996	1908
10	25	0.034	4619	3108
10	27	0.039	5056	3047
10	18	0.025	4245	3288
10	18	0.027	3425	2846
10	27	0.031	2700	2196
10	21	0.019	2912	2816
10	20	0.026	2460	2273
10	18	0.025	3352	1950
10	24	0.03	3785	2055
10	24	0.026	1779	1762
10	21	0.024	1146	1026
10	14	0.025	532	532
10	22	0.026	4416	2949
10	34	0.034	4462	3494
10	24	0.07	2653	1822
10	17	0.026	5534	3682
10	21	0.028	2454	1607
10	24	0.036	1839	1839
10	22	0.032	2978	1948
10	21	0.028	4334	4334
10	24	0.021	2316	2064
10	22	0.034	2984	2483
10	26	0.042	5483	3990
10	26	0.021	4953	3506
10	20	0.021	3840	2276
10	21	0.02	3242	2495
10	24	0.025	3859	3095
10	20	0.026	4193	2526
10	17	0.027	2128	1760
10	24	0.026	2289	2289
10	26	0.037	2874	2041
10	24	0.037	6166	3585
10	23	0.032	3350	2705
10	20	0.044	4154	3500
10	23	0.04	4375	2599
10	26	0.028	4661	3456
10	27	0.029	2991	2593
10	12	0.037	3309	1996
10	24	0.021	4595	2703
10	23	0.03	1787	1023
10	21	0.031	6567	3853
10	22	0.02	3378	2590
10	23	0.02	5540	3735
10	23	0.028	3458	3402
10	19	0.026	3455	2531
10	18	0.02	3641	2802
10	26	0.03	3428	3379
10	21	0.027	4630	3820
10	24	0.02	4301	3109
10	22	0.027	4497	3352
10	21	0.026	4178	2790
10	23	0.02	4093	2161
10	26	0.021	4427	3263
10	25	0.021	2317	1380
10	21	0.025	2997	2293
10	25	0.026	3290	2837
10	26	0.025	3720	3043
10	23	0.037	2348	1926
10	20	0.019	2476	1576
